ID,Name,Track_ID,KpValue,KpCorrected_Trolley_Value
2589,BC_2589,TR_2A_CS_GN,902822,1
2590,BC_2590,TR_2A_CS_GN,904242,9
2591,BC_2591,TR_2A_CS_GN,904622,-16
4371,BC_4371,TR_2A_CS_GN,906892,-4
4726,BC_4726,TR_2A_CS_GN,912300,10
5440,BC_5440,TR_2A_CS_GN,920900,-18
1423,BC_1423,TR_2A_CS_GN,929400,-15
1424,BC_1424,TR_2A_CS_GN,931500,-46
5441,BC_5441,TR_2A_CS_GN,939800,-271
5442,BC_5442,TR_2A_CS_GN,956000,-338
5443,BC_5443,TR_2A_CS_GN,968000,-340
5444,BC_5444,TR_2A_CS_GN,980000,-277
4727,BC_4727,TR_2A_CS_GN,993600,-313
4373,BC_4373,TR_2A_CS_GN,1000700,23
2592,BC_2592,TR_2A_CS_GN,1002970,34
2593,BC_2593,TR_2A_CS_GN,1003350,10
2595,BC_2595,TR_2A_CS_GN,1004770,15
4374,BC_4374,TR_2A_CS_GN,1006260,18
4375,BC_4375,TR_2A_CS_GN,1008260,17
4376,BC_4376,TR_2A_CS_GN,1010260,11
2596,BC_2596,TR_2A_CS_GN,1011750,17
2597,BC_2597,TR_2A_CS_GN,1013170,17
2598,BC_2598,TR_2A_CS_GN,1013550,-7
4377,BC_4377,TR_2A_CS_GN,1015820,0
4728,BC_4728,TR_2A_CS_GN,1022000,-25
5445,BC_5445,TR_2A_CS_GN,1038235,-47
1425,BC_1425,TR_2A_CS_GN,1054235,25
1427,BC_1427,TR_2A_CS_GN,1056335,-27
5446,BC_5446,TR_2A_CS_GN,1072335,44
5447,BC_5447,TR_2A_CS_GN,1088335,18
5448,BC_5448,TR_2A_CS_GN,1104335,65
4730,BC_4730,TR_2A_CS_GN,1116221,28
4378,BC_4378,TR_2A_CS_GN,1122321,55
2599,BC_2599,TR_2A_CS_GN,1124591,-10
2600,BC_2600,TR_2A_CS_GN,1124971,36
2601,BC_2601,TR_2A_CS_GN,1126391,43
4379,BC_4379,TR_2A_CS_GN,1127881,-22
4380,BC_4380,TR_2A_CS_GN,1129881,45
4381,BC_4381,TR_2A_CS_GN,1131881,46
2602,BC_2602,TR_2A_CS_GN,1133371,-16
2604,BC_2604,TR_2A_CS_GN,1134791,-12
2605,BC_2605,TR_2A_CS_GN,1135171,36
4382,BC_4382,TR_2A_CS_GN,1137441,-23
4731,BC_4731,TR_2A_CS_GN,1143600,17
1428,BC_1428,TR_2A_CS_GN,1159856,-19
1429,BC_1429,TR_2A_CS_GN,1161956,36
5449,BC_5449,TR_2A_CS_GN,1177956,49
5450,BC_5450,TR_2A_CS_GN,1194005,4
5452,BC_5452,TR_2A_CS_GN,1209956,-9
4732,BC_4732,TR_2A_CS_GN,1218231,1241
4383,BC_4383,TR_2A_CS_GN,1224331,84
2607,BC_2607,TR_2A_CS_GN,1226601,90
2608,BC_2608,TR_2A_CS_GN,1226981,69
2609,BC_2609,TR_2A_CS_GN,1228401,71
4384,BC_4384,TR_2A_CS_GN,1229891,77
4385,BC_4385,TR_2A_CS_GN,1231891,80
4386,BC_4386,TR_2A_CS_GN,1233891,78
2610,BC_2610,TR_2A_CS_GN,1235381,92
2611,BC_2611,TR_2A_CS_GN,1236801,100
2612,BC_2612,TR_2A_CS_GN,1237181,78
1430,BC_1430,TR_2A_CS_GN,1242000,124
1431,BC_1431,TR_2A_CS_GN,1244100,18
6902,BC_6902,TR_2A_CS_GN,1246500,-22
4871,BC_4871,TR_2A_CS_GN,1254600,-26
4387,BC_4387,TR_2A_CS_GN,1255703,7
2613,BC_2613,TR_2A_CS_GN,1259083,32
2614,BC_2614,TR_2A_CS_GN,1260823,72
2615,BC_2615,TR_2A_CS_GN,1262283,61
2616,BC_2616,TR_2A_CS_GN,1264023,59
2617,BC_2617,TR_2A_CS_GN,1265483,-2
2618,BC_2618,TR_2A_CS_GN,1267223,60
2619,BC_2619,TR_2A_CS_GN,1268683,29
2620,BC_2620,TR_2A_CS_GN,1270423,11
2621,BC_2621,TR_2A_CS_GN,1272808,15
2622,BC_2622,TR_2A_CS_GN,1275419,-853
2623,BC_2623,TR_1A_CS_GN,12258,34
2624,BC_2624,TR_1A_CS_GN,13998,4
4388,BC_4388,TR_1A_CS_GN,17378,-22
4389,BC_4389,TR_1A_CS_GN,19578,-111
2625,BC_2625,TR_1A_CS_GN,20968,-104
2626,BC_2626,TR_1A_CS_GN,22098,-102
2627,BC_2627,TR_1A_CS_GN,22488,-93
2628,BC_2628,TR_1A_CS_GN,22778,-118
4390,BC_4390,TR_1A_CS_GN,25000,-100
4734,BC_4734,TR_1A_CS_GN,31549,212
4392,BC_4392,TR_1A_CS_GN,36300,41
5453,BC_5453,TR_1A_CS_GN,52300,-73
1432,BC_1432,TR_1A_CS_GN,68300,6
1433,BC_1433,TR_1A_CS_GN,70400,-39
4735,BC_4735,TR_1A_CS_GN,79570,-20
4393,BC_4393,TR_1A_CS_GN,85749,-35
2629,BC_2629,TR_1A_CS_GN,88019,-34
2630,BC_2630,TR_1A_CS_GN,88399,-59
2632,BC_2632,TR_1A_CS_GN,89819,-50
4394,BC_4394,TR_1A_CS_GN,91309,-44
4396,BC_4396,TR_1A_CS_GN,93309,-47
4397,BC_4397,TR_1A_CS_GN,95309,-52
2634,BC_2634,TR_1A_CS_GN,96799,-48
2635,BC_2635,TR_1A_CS_GN,98219,-114
2637,BC_2637,TR_1A_CS_GN,98599,-94
4398,BC_4398,TR_1A_CS_GN,100869,-101
4736,BC_4736,TR_1A_CS_GN,106969,-80
1434,BC_1434,TR_1A_CS_GN,122253,18
1435,BC_1435,TR_1A_CS_GN,124353,52
4739,BC_4739,TR_1A_CS_GN,136814,33
4399,BC_4399,TR_1A_CS_GN,142914,-11
2638,BC_2638,TR_1A_CS_GN,145184,-11
2639,BC_2639,TR_1A_CS_GN,145564,35
2640,BC_2640,TR_1A_CS_GN,146984,34
4400,BC_4400,TR_1A_CS_GN,148474,-33
4401,BC_4401,TR_1A_CS_GN,150474,-38
4402,BC_4402,TR_1A_CS_GN,152474,31
2641,BC_2641,TR_1A_CS_GN,153964,34
2642,BC_2642,TR_1A_CS_GN,155384,36
2643,BC_2643,TR_1A_CS_GN,155764,12
4403,BC_4403,TR_1A_CS_GN,158034,-1
4740,BC_4740,TR_1A_CS_GN,165134,-44
5454,BC_5454,TR_1A_CS_GN,181200,63
5456,BC_5456,TR_1A_CS_GN,197400,-29
1436,BC_1436,TR_1A_CS_GN,199300,-16
1437,BC_1437,TR_1A_CS_GN,201400,18
4741,BC_4741,TR_1A_CS_GN,205239,16
4404,BC_4404,TR_1A_CS_GN,211339,10
2644,BC_2644,TR_1A_CS_GN,213609,18
2645,BC_2645,TR_1A_CS_GN,213989,-7
2646,BC_2646,TR_1A_CS_GN,215409,-2
4405,BC_4405,TR_1A_CS_GN,216899,7
4408,BC_4408,TR_1A_CS_GN,218899,5
4409,BC_4409,TR_1A_CS_GN,220899,1
2647,BC_2647,TR_1A_CS_GN,222389,13
2648,BC_2648,TR_1A_CS_GN,223809,19
2649,BC_2649,TR_1A_CS_GN,224189,-5
4410,BC_4410,TR_1A_CS_GN,226530,4
4742,BC_4742,TR_1A_CS_GN,232559,-31
5457,BC_5457,TR_1A_CS_GN,240524,-51
5458,BC_5458,TR_1A_CS_GN,248924,24
1438,BC_1438,TR_1A_CS_GN,257324,-27
1439,BC_1439,TR_1A_CS_GN,259424,13
5459,BC_5459,TR_1A_CS_GN,267824,-37
5460,BC_5460,TR_1A_CS_GN,277780,66
4743,BC_4743,TR_1A_CS_GN,290015,27
4411,BC_4411,TR_1A_CS_GN,295954,-5
2650,BC_2650,TR_1A_CS_GN,298224,5
2652,BC_2652,TR_1A_CS_GN,298604,-19
2653,BC_2653,TR_1A_CS_GN,300024,-13
4412,BC_4412,TR_1A_CS_GN,301514,-8
4413,BC_4413,TR_1A_CS_GN,303514,-13
4414,BC_4414,TR_1A_CS_GN,305514,53
2654,BC_2654,TR_1A_CS_GN,307004,-13
2655,BC_2655,TR_1A_CS_GN,308424,-13
2656,BC_2656,TR_1A_CS_GN,308804,-37
4415,BC_4415,TR_1A_CS_GN,311074,-28
2657,BC_2657,TR_1A_CS_GN,314402,-13
2658,BC_2658,TR_1A_CS_GN,315232,-58
2659,BC_2659,TR_1A_CS_GN,316282,-40
4416,BC_4416,TR_1A_CS_GN,319131,-35
4417,BC_4417,TR_1A_CS_GN,323102,-82
2661,BC_2661,TR_1A_CS_GN,325457,-82
4418,BC_4418,TR_1A_CS_GN,328283,-57
1440,BC_1440,TR_1A_CS_GN,332932,-65
1441,BC_1441,TR_1A_CS_GN,335032,-98
5461,BC_5461,TR_1A_CS_GN,351032,102
5462,BC_5462,TR_1A_CS_GN,367032,67
4744,BC_4744,TR_1A_CS_GN,378000,15
4745,BC_4745,TR_1A_CS_GN,384359,2
4420,BC_4420,TR_1A_CS_GN,390459,-22
2663,BC_2663,TR_1A_CS_GN,392729,-14
2664,BC_2664,TR_1A_CS_GN,393109,-46
2665,BC_2665,TR_1A_CS_GN,394529,-46
4421,BC_4421,TR_1A_CS_GN,396019,-63
4422,BC_4422,TR_1A_CS_GN,398019,-18
4423,BC_4423,TR_1A_CS_GN,400019,-43
2667,BC_2667,TR_1A_CS_GN,401509,-60
2668,BC_2668,TR_1A_CS_GN,402929,-80
2669,BC_2669,TR_1A_CS_GN,403309,-107
4424,BC_4424,TR_1A_CS_GN,405579,-72
4747,BC_4747,TR_1A_CS_GN,411679,-88
5463,BC_5463,TR_1A_CS_GN,424400,33
1442,BC_1442,TR_1A_CS_GN,432400,15
1444,BC_1444,TR_1A_CS_GN,434500,-21
5464,BC_5464,TR_1A_CS_GN,441329,3
4748,BC_4748,TR_1A_CS_GN,450500,-14
4425,BC_4425,TR_1A_CS_GN,458092,-13
2670,BC_2670,TR_1A_CS_GN,460602,-19
2671,BC_2671,TR_1A_CS_GN,460892,-25
2672,BC_2672,TR_1A_CS_GN,461282,15
2673,BC_2673,TR_1A_CS_GN,462412,31
4426,BC_4426,TR_1A_CS_GN,463802,-1
4427,BC_4427,TR_1A_CS_GN,466002,18
2674,BC_2674,TR_1A_CS_GN,469382,-6
2675,BC_2675,TR_1A_CS_GN,471122,-34
2676,BC_2676,TR_1A_CS_GN,471512,4
4428,BC_4428,TR_1A_CS_GN,474842,-8
4749,BC_4749,TR_1A_CS_GN,479252,14
5465,BC_5465,TR_1A_CS_GN,484436,-51
1445,BC_1445,TR_1A_CS_GN,492936,-41
1447,BC_1447,TR_1A_CS_GN,495036,-74
5466,BC_5466,TR_1A_CS_GN,503536,-77
5467,BC_5467,TR_1A_CS_GN,519536,54
5468,BC_5468,TR_1A_CS_GN,530400,60
1448,BC_1448,TR_1A_CS_GN,538900,-17
1449,BC_1449,TR_1A_CS_GN,541000,39
5469,BC_5469,TR_1A_CS_GN,549500,-31
5470,BC_5470,TR_1A_CS_GN,555937,-31
5472,BC_5472,TR_1A_CS_GN,571937,27
4750,BC_4750,TR_1A_CS_GN,587500,-952
4429,BC_4429,TR_1A_CS_GN,593897,33
2677,BC_2677,TR_1A_CS_GN,596407,23
2679,BC_2679,TR_1A_CS_GN,596697,18
2680,BC_2680,TR_1A_CS_GN,597087,-12
2682,BC_2682,TR_1A_CS_GN,598217,-4
4430,BC_4430,TR_1A_CS_GN,599607,-37
4433,BC_4433,TR_1A_CS_GN,601807,-20
2683,BC_2683,TR_1A_CS_GN,605187,-41
2684,BC_2684,TR_1A_CS_GN,606927,3
2685,BC_2685,TR_1A_CS_GN,607317,-27
4434,BC_4434,TR_1A_CS_GN,610647,-5
4751,BC_4751,TR_1A_CS_GN,615057,-3
5473,BC_5473,TR_1A_CS_GN,627000,-2
5474,BC_5474,TR_1A_CS_GN,635000,-12
1451,BC_1451,TR_1A_CS_GN,643600,22
1453,BC_1453,TR_1A_CS_GN,645700,-5
5475,BC_5475,TR_1A_CS_GN,654300,-40
5476,BC_5476,TR_1A_CS_GN,664300,-42
4752,BC_4752,TR_1A_CS_GN,674280,-34
4435,BC_4435,TR_1A_CS_GN,680380,5
2686,BC_2686,TR_1A_CS_GN,682650,13
2687,BC_2687,TR_1A_CS_GN,683030,8
2688,BC_2688,TR_1A_CS_GN,684450,6
4436,BC_4436,TR_1A_CS_GN,685940,9
4438,BC_4438,TR_1A_CS_GN,687940,19
4439,BC_4439,TR_1A_CS_GN,689940,-25
2689,BC_2689,TR_1A_CS_GN,691430,-23
2690,BC_2690,TR_1A_CS_GN,692850,-53
2692,BC_2692,TR_1A_CS_GN,693230,-6
4440,BC_4440,TR_1A_CS_GN,695500,0
4753,BC_4753,TR_1A_CS_GN,702600,-8
1455,BC_1455,TR_1A_CS_GN,718700,-25
1456,BC_1456,TR_1A_CS_GN,720800,-58
4754,BC_4754,TR_1A_CS_GN,737059,-14
4441,BC_4441,TR_1A_CS_GN,744159,11
2693,BC_2693,TR_1A_CS_GN,746429,31
2694,BC_2694,TR_1A_CS_GN,746809,7
2695,BC_2695,TR_1A_CS_GN,748229,15
4442,BC_4442,TR_1A_CS_GN,749719,27
4443,BC_4443,TR_1A_CS_GN,751719,25
4444,BC_4444,TR_1A_CS_GN,753719,20
2696,BC_2696,TR_1A_CS_GN,755209,23
2697,BC_2697,TR_1A_CS_GN,756629,25
2698,BC_2698,TR_1A_CS_GN,757009,-1
4446,BC_4446,TR_1A_CS_GN,759279,12
4755,BC_4755,TR_1A_CS_GN,765379,-30
1457,BC_1457,TR_1A_CS_GN,781379,38
1458,BC_1458,TR_1A_CS_GN,783479,6
5477,BC_5477,TR_1A_CS_GN,791979,37
5478,BC_5478,TR_1A_CS_GN,803979,-27
5479,BC_5479,TR_1A_CS_GN,818979,-15
4756,BC_4756,TR_1A_CS_GN,827380,422
4447,BC_4447,TR_1A_CS_GN,831790,407
2699,BC_2699,TR_1A_CS_GN,835120,366
2701,BC_2701,TR_1A_CS_GN,835510,387
2702,BC_2702,TR_1A_CS_GN,837250,358
4448,BC_4448,TR_1A_CS_GN,840630,395
4450,BC_4450,TR_1A_CS_GN,842830,106
2703,BC_2703,TR_1A_CS_GN,844220,-49
2704,BC_2704,TR_1A_CS_GN,845350,-16
2705,BC_2705,TR_1A_CS_GN,845740,-67
2706,BC_2706,TR_1A_CS_GN,846030,-17
4451,BC_4451,TR_1A_CS_GN,848540,-67
4758,BC_4758,TR_1A_CS_GN,854040,-86
5480,BC_5480,TR_1A_CS_GN,866780,-202
1459,BC_1459,TR_1A_CS_GN,875380,-123
1460,BC_1460,TR_1A_CS_GN,877480,83
4759,BC_4759,TR_1A_CS_GN,886780,19
4452,BC_4452,TR_1A_CS_GN,892880,33
2707,BC_2707,TR_1A_CS_GN,895150,-20
2708,BC_2708,TR_1A_CS_GN,895530,25
2709,BC_2709,TR_1A_CS_GN,896950,28
4453,BC_4453,TR_1A_CS_GN,898440,31
4454,BC_4454,TR_1A_CS_GN,900440,29
4455,BC_4455,TR_1A_CS_GN,902440,30
2710,BC_2710,TR_1A_CS_GN,903930,37
2712,BC_2712,TR_1A_CS_GN,905350,-29
2713,BC_2713,TR_1A_CS_GN,905730,18
4456,BC_4456,TR_1A_CS_GN,908000,25
4760,BC_4760,TR_1A_CS_GN,913400,-20
5481,BC_5481,TR_1A_CS_GN,929600,-6
1461,BC_1461,TR_1A_CS_GN,945800,-73
1462,BC_1462,TR_1A_CS_GN,947900,-29
5482,BC_5482,TR_1A_CS_GN,964000,4
4761,BC_4761,TR_1A_CS_GN,980200,13
4762,BC_4762,TR_1A_CS_GN,995692,12
4457,BC_4457,TR_1A_CS_GN,1001792,-19
2714,BC_2714,TR_1A_CS_GN,1004062,-4
2715,BC_2715,TR_1A_CS_GN,1004442,42
2716,BC_2716,TR_1A_CS_GN,1005862,-24
4458,BC_4458,TR_1A_CS_GN,1007352,-17
4459,BC_4459,TR_1A_CS_GN,1009352,-16
4461,BC_4461,TR_1A_CS_GN,1011352,-20
2717,BC_2717,TR_1A_CS_GN,1012842,-15
2718,BC_2718,TR_1A_CS_GN,1014262,-5
2719,BC_2719,TR_1A_CS_GN,1014642,43
4463,BC_4463,TR_1A_CS_GN,1016912,-18
4763,BC_4763,TR_1A_CS_GN,1023012,-57
5483,BC_5483,TR_1A_CS_GN,1039012,-5
1464,BC_1464,TR_1A_CS_GN,1055012,-63
1465,BC_1465,TR_1A_CS_GN,1057112,-85
5484,BC_5484,TR_1A_CS_GN,1073112,144
5485,BC_5485,TR_1A_CS_GN,1089112,52
5486,BC_5486,TR_1A_CS_GN,1105112,-3
4764,BC_4764,TR_1A_CS_GN,1117816,32
4464,BC_4464,TR_1A_CS_GN,1123916,33
2720,BC_2720,TR_1A_CS_GN,1126186,-29
2721,BC_2721,TR_1A_CS_GN,1126566,-55
2722,BC_2722,TR_1A_CS_GN,1127986,-49
4465,BC_4465,TR_1A_CS_GN,1129476,-39
4466,BC_4466,TR_1A_CS_GN,1131476,-48
4468,BC_4468,TR_1A_CS_GN,1133476,20
2723,BC_2723,TR_1A_CS_GN,1134966,28
2724,BC_2724,TR_1A_CS_GN,1136386,34
2725,BC_2725,TR_1A_CS_GN,1136766,10
4469,BC_4469,TR_1A_CS_GN,1139036,25
4765,BC_4765,TR_1A_CS_GN,1145136,-10
5487,BC_5487,TR_1A_CS_GN,1161136,-17
1466,BC_1466,TR_1A_CS_GN,1177136,-52
1467,BC_1467,TR_1A_CS_GN,1179236,64
5488,BC_5488,TR_1A_CS_GN,1195291,11
4766,BC_4766,TR_1A_CS_GN,1205000,2
4767,BC_4767,TR_1A_CS_GN,1219649,145
4470,BC_4470,TR_1A_CS_GN,1225749,95
2726,BC_2726,TR_1A_CS_GN,1228019,134
2727,BC_2727,TR_1A_CS_GN,1228399,108
2728,BC_2728,TR_1A_CS_GN,1229819,115
4471,BC_4471,TR_1A_CS_GN,1231309,122
4472,BC_4472,TR_1A_CS_GN,1233309,120
4473,BC_4473,TR_1A_CS_GN,1235309,117
2729,BC_2729,TR_1A_CS_GN,1236799,128
2730,BC_2730,TR_1A_CS_GN,1238219,133
2731,BC_2731,TR_1A_CS_GN,1238599,108
4474,BC_4474,TR_1A_CS_GN,1240869,127
4768,BC_4768,TR_1A_CS_GN,1242800,-1089
1468,BC_1468,TR_1A_CS_GN,1244000,-14
1469,BC_1469,TR_1A_CS_GN,1246100,17
4475,BC_4475,TR_1A_CS_GN,1248070,-25
4769,BC_4769,TR_1A_CS_GN,1256000,-88
4477,BC_4477,TR_1A_CS_GN,1257021,-53
2732,BC_2732,TR_1A_CS_GN,1260401,14
2733,BC_2733,TR_1A_CS_GN,1262141,-6
2734,BC_2734,TR_1A_CS_GN,1263601,-39
2735,BC_2735,TR_1A_CS_GN,1265341,-9
2736,BC_2736,TR_1A_CS_GN,1266801,-17
2737,BC_2737,TR_1A_CS_GN,1268541,-10
2738,BC_2738,TR_1A_CS_GN,1270001,31
2739,BC_2739,TR_1A_CS_GN,1271741,12
2741,BC_2741,TR_1A_CS_GN,1274216,-10
2742,BC_2742,TR_1A_CS_GN,1275956,-54
2743,BC_2743,TR_S_EOT_239_WPP,182186,46
2744,BC_2744,TR_S_EOT_239_WPP,183926,19
2745,BC_2745,TR_S_EOT_239_WPP,185420,24
2746,BC_2746,TR_S_EOT_239_WPP,187160,67
2747,BC_2747,TR_S_EOT_239_WPP,188595,58
2748,BC_2748,TR_S_EOT_239_WPP,190335,29
2749,BC_2749,TR_S_EOT_239_WPP,191770,18
2750,BC_2750,TR_S_EOT_239_WPP,193510,-8
4478,BC_4478,TR_S_EOT_239_WPP,196890,-1323
4770,BC_4770,TR_S_EOT_239_WPP,200800,-19
4479,BC_4479,TR_S_EOT_239_WPP,204800,199
6554,BC_6554,TR_S_EOT_309_SLW,448119,11
6555,BC_6555,TR_S_EOT_309_SLW,449859,-14
6556,BC_6556,TR_S_EOT_309_SLW,452940,-17
6557,BC_6557,TR_S_EOT_309_SLW,454680,33
6897,BC_6897,TR_S_EOT_309_SLW,457000,1642
4868,BC_4868,TR_S_EOT_309_SLW,459800,34
6901,BC_6901,TR_S_315_EOS_SLW,479997,508
6561,BC_6561,TR_S_315_EOS_SLW,483377,178
6562,BC_6562,TR_S_315_EOS_SLW,483797,88
6564,BC_6564,TR_S_315_EOS_SLW,485117,178
6565,BC_6565,TR_S_315_EOS_SLW,485537,88
6566,BC_6566,TR_S_315_EOS_SLW,486577,508
6567,BC_6567,TR_S_315_EOS_SLW,486997,508
6568,BC_6568,TR_S_315_EOS_SLW,488317,508
6571,BC_6571,TR_S_315_EOS_SLW,488737,508
6573,BC_6573,TR_S_315_EOS_SLW,489777,508
6575,BC_6575,TR_S_315_EOS_SLW,490197,508
6576,BC_6576,TR_S_315_EOS_SLW,491517,508
6578,BC_6578,TR_S_315_EOS_SLW,491937,508
6579,BC_6579,TR_S_315_EOS_SLW,492977,928
6581,BC_6581,TR_S_315_EOS_SLW,493397,838
6582,BC_6582,TR_S_315_EOS_SLW,494717,928
6583,BC_6583,TR_S_315_EOS_SLW,495137,838
6883,BC_6883,TR_S_343_LCM,500224,1057
4853,BC_4853,TR_S_343_LCM,505934,0
6884,BC_6884,TR_S_343_LCM,506200,600
6313,BC_6313,TR_S_343_LCM,511514,1057
6314,BC_6314,TR_S_343_LCM,512034,957
6315,BC_6315,TR_S_343_LCM,513254,1057
6316,BC_6316,TR_S_343_LCM,513774,957
6317,BC_6317,TR_S_343_LCM,514814,957
6318,BC_6318,TR_S_343_LCM,515134,1057
6319,BC_6319,TR_S_343_LCM,516554,957
6320,BC_6320,TR_S_343_LCM,516874,1057
6321,BC_6321,TR_S_343_LCM,518114,857
6322,BC_6322,TR_S_343_LCM,518434,957
6323,BC_6323,TR_S_343_LCM,519854,857
6324,BC_6324,TR_S_343_LCM,520174,957
6325,BC_6325,TR_S_343_LCM,521534,445473
6326,BC_6326,TR_S_343_LCM,521734,437
6327,BC_6327,TR_S_343_LCM,523274,0
6328,BC_6328,TR_S_343_LCM,523474,-883
6330,BC_6330,TR_S_343_LCM,534874,0
6331,BC_6331,TR_S_343_LCM,535044,-11133
6332,BC_6332,TR_S_343_LCM,536614,0
6333,BC_6333,TR_S_343_LCM,536784,-12453
6334,BC_6334,TR_S_343_LCM,538074,-4813
6335,BC_6335,TR_S_343_LCM,538494,-3493
6337,BC_6337,TR_S_343_LCM,539814,-3353
6339,BC_6339,TR_S_343_LCM,540234,-3353
6340,BC_6340,TR_S_343_LCM,541274,-3073
6341,BC_6341,TR_S_343_LCM,541694,-3073
6342,BC_6342,TR_S_343_LCM,543014,-3353
6343,BC_6343,TR_S_343_LCM,543434,-3353
6346,BC_6346,TR_S_343_LCM,544474,-3073
6348,BC_6348,TR_S_343_LCM,544894,-3073
6349,BC_6349,TR_S_343_LCM,546214,-3353
6350,BC_6350,TR_S_343_LCM,546634,-3353
6351,BC_6351,TR_S_343_LCM,548074,-3473
6352,BC_6352,TR_S_343_LCM,548494,-3473
6353,BC_6353,TR_S_343_LCM,549814,-3653
6354,BC_6354,TR_S_343_LCM,550234,-3653
6355,BC_6355,TR_S_343_LCM,551274,-3373
6356,BC_6356,TR_S_343_LCM,551694,-3373
6357,BC_6357,TR_S_343_LCM,553014,-3653
6358,BC_6358,TR_S_343_LCM,553434,-3653
6359,BC_6359,TR_S_343_LCM,554474,-3373
6360,BC_6360,TR_S_343_LCM,554894,-3373
6362,BC_6362,TR_S_343_LCM,556214,-3653
6363,BC_6363,TR_S_343_LCM,556634,-3653
6364,BC_6364,TR_S_343_LCM,557711,-3410
6365,BC_6365,TR_S_343_LCM,558094,-3373
6366,BC_6366,TR_S_343_LCM,559451,-3240
6367,BC_6367,TR_S_343_LCM,559834,-1883
4852,BC_4852,TR_S_313_EOT_LCM,483194,84
6882,BC_6882,TR_S_313_EOT_LCM,485394,84
6270,BC_6270,TR_S_313_EOT_LCM,488394,134
6271,BC_6271,TR_S_313_EOT_LCM,488774,84
6272,BC_6272,TR_S_313_EOT_LCM,490134,134
6274,BC_6274,TR_S_313_EOT_LCM,490514,84
6275,BC_6275,TR_S_313_EOT_LCM,491974,84
6276,BC_6276,TR_S_313_EOT_LCM,492394,84
6277,BC_6277,TR_S_313_EOT_LCM,493714,84
6278,BC_6278,TR_S_313_EOT_LCM,494134,84
6279,BC_6279,TR_S_313_EOT_LCM,495174,84
6280,BC_6280,TR_S_313_EOT_LCM,495594,84
6281,BC_6281,TR_S_313_EOT_LCM,496914,84
6282,BC_6282,TR_S_313_EOT_LCM,497334,84
6283,BC_6283,TR_S_313_EOT_LCM,498794,84
6284,BC_6284,TR_S_313_EOT_LCM,499174,34
6285,BC_6285,TR_S_313_EOT_LCM,500534,84
6286,BC_6286,TR_S_313_EOT_LCM,500914,34
6287,BC_6287,TR_S_313_EOT_LCM,510294,-221
6288,BC_6288,TR_S_313_EOT_LCM,510674,-271
6289,BC_6289,TR_S_313_EOT_LCM,512034,-221
6291,BC_6291,TR_S_313_EOT_LCM,512414,-271
6292,BC_6292,TR_S_313_EOT_LCM,513874,-271
6293,BC_6293,TR_S_313_EOT_LCM,514294,-271
6294,BC_6294,TR_S_313_EOT_LCM,515614,-271
6295,BC_6295,TR_S_313_EOT_LCM,516034,-271
6296,BC_6296,TR_S_313_EOT_LCM,517074,-271
6297,BC_6297,TR_S_313_EOT_LCM,517494,-271
6299,BC_6299,TR_S_313_EOT_LCM,518814,-271
6300,BC_6300,TR_S_313_EOT_LCM,519234,-271
6301,BC_6301,TR_S_313_EOT_LCM,520694,-271
6302,BC_6302,TR_S_313_EOT_LCM,521074,-321
6303,BC_6303,TR_S_313_EOT_LCM,522434,-271
6304,BC_6304,TR_S_313_EOT_LCM,522814,-321
6305,BC_6305,TR_S_313_EOT_LCM,533374,735
6306,BC_6306,TR_S_313_EOT_LCM,535114,-675
6307,BC_6307,TR_S_313_EOT_LCM,536574,-725
6308,BC_6308,TR_S_313_EOT_LCM,538314,-2135
6309,BC_6309,TR_S_313_EOT_LCM,539774,-2135
6310,BC_6310,TR_S_313_EOT_LCM,541514,-2135
6311,BC_6311,TR_S_313_EOT_LCM,544720,-3881
6312,BC_6312,TR_S_313_EOT_LCM,546460,-3881
4857,BC_4857,TR_S_375_LCM,524000,0
6889,BC_6889,TR_S_375_LCM,525234,-534
6405,BC_6405,TR_S_375_LCM,528614,-1277
6406,BC_6406,TR_S_375_LCM,528834,-1367
6407,BC_6407,TR_S_375_LCM,530354,-1277
6408,BC_6408,TR_S_375_LCM,530574,-1367
6409,BC_6409,TR_S_375_LCM,531814,-1147
6410,BC_6410,TR_S_375_LCM,532234,-1147
6411,BC_6411,TR_S_375_LCM,533554,-1147
6412,BC_6412,TR_S_375_LCM,533974,-1147
6413,BC_6413,TR_S_375_LCM,535014,-1147
6414,BC_6414,TR_S_375_LCM,535434,-1147
6415,BC_6415,TR_S_375_LCM,536754,-1147
6416,BC_6416,TR_S_375_LCM,537174,-1147
6417,BC_6417,TR_S_375_LCM,538114,-1047
6418,BC_6418,TR_S_375_LCM,538634,-1147
6419,BC_6419,TR_S_375_LCM,539854,-1047
6420,BC_6420,TR_S_375_LCM,540374,-1147
6421,BC_6421,TR_S_375_LCM,541614,-1247
6422,BC_6422,TR_S_375_LCM,542134,-1347
6423,BC_6423,TR_S_375_LCM,543354,-1247
6424,BC_6424,TR_S_375_LCM,543874,-1347
6425,BC_6425,TR_S_375_LCM,544814,-1247
6426,BC_6426,TR_S_375_LCM,545234,-1247
6427,BC_6427,TR_S_375_LCM,546554,-1247
6428,BC_6428,TR_S_375_LCM,546974,-1247
6429,BC_6429,TR_S_375_LCM,548014,-1247
6430,BC_6430,TR_S_375_LCM,548434,-1247
6431,BC_6431,TR_S_375_LCM,549754,-1247
6434,BC_6434,TR_S_375_LCM,550174,-1247
