ID,Track_ID,Kp_BeginValue,Kp_BeginCorrected_Trolley_Value,Curve_Radius,Real_Grade
521,TR_4B_ASW_ITW,1454405,0,1,-20
522,TR_4B_ASW_ITW,1456905,0,1,-19
523,TR_4B_ASW_ITW,1459405,0,1,-14
524,TR_4B_ASW_ITW,1461905,0,1,-8
525,TR_4B_ASW_ITW,1464405,0,1,-11
526,TR_4B_ASW_ITW,1466905,0,1,-12
527,TR_4B_ASW_ITW,1469405,0,1,-13
528,TR_4B_ASW_ITW,1471905,0,1,-9
529,TR_4B_ASW_ITW,1474405,0,1,-8
530,TR_4B_ASW_ITW,1476905,0,1,-8
531,TR_4B_ASW_ITW,1479405,0,1,-8
532,TR_4B_ASW_ITW,1481905,0,1,-10
533,TR_4B_ASW_ITW,1484405,0,1,-5
534,TR_4B_ASW_ITW,1486905,0,1,11
535,TR_4B_ASW_ITW,1489405,0,1,39
536,TR_4B_ASW_ITW,1491905,0,1,68
537,TR_4B_ASW_ITW,1494405,0,1,84
538,TR_4B_ASW_ITW,1496905,0,1,77
539,TR_4B_ASW_ITW,1499405,0,1,53
540,TR_4B_ASW_ITW,1501905,0,1,26
541,TR_4B_ASW_ITW,1504405,0,1,7
542,TR_4B_ASW_ITW,1506905,0,1,-2
543,TR_4B_ASW_ITW,1509405,0,1,-5
544,TR_4B_ASW_ITW,1511905,0,1,-6
545,TR_4B_ASW_ITW,1514405,0,1,-9
546,TR_4B_ASW_ITW,1516905,0,1,-11
547,TR_4B_ASW_ITW,1519405,0,1,-12
548,TR_4B_ASW_ITW,1521905,0,1,-9
549,TR_4B_ASW_ITW,1524405,0,1,-5
550,TR_4B_ASW_ITW,1526905,0,1,-2
551,TR_4B_ASW_ITW,1529405,0,1,-2
552,TR_4B_ASW_ITW,1531905,0,1,-6
553,TR_4B_ASW_ITW,1534405,0,1,-12
554,TR_4B_ASW_ITW,1536905,0,1,-10
555,TR_4B_ASW_ITW,1539405,0,1,-6
556,TR_4B_ASW_ITW,1541905,0,1,3
557,TR_4B_ASW_ITW,1544405,0,1,5
558,TR_4B_ASW_ITW,1546905,0,1,5
559,TR_4B_ASW_ITW,1549405,0,1,2
560,TR_4B_ASW_ITW,1551905,0,1,-2
561,TR_4B_ASW_ITW,1554405,0,1,-6
562,TR_4B_ASW_ITW,1556905,0,1,-11
563,TR_4B_ASW_ITW,1559405,0,1,-8
564,TR_4B_ASW_ITW,1561905,0,1,-7
565,TR_4B_ASW_ITW,1564405,0,1,-7
566,TR_4B_ASW_ITW,1566905,0,1,-15
567,TR_4B_ASW_ITW,1569405,0,1,-21
568,TR_4B_ASW_ITW,1571905,0,1,-21
569,TR_4B_ASW_ITW,1574405,0,1,-16
570,TR_4B_ASW_ITW,1576905,0,1,-12
571,TR_4B_ASW_ITW,1579405,0,1,-10
572,TR_4B_ASW_ITW,1581905,0,1,-9
573,TR_4B_ASW_ITW,1584405,0,1,-7
574,TR_4B_ASW_ITW,1586905,0,1,-6
575,TR_4B_ASW_ITW,1589405,0,1,-4
576,TR_4B_ASW_ITW,1591905,0,1,-2
577,TR_4B_ASW_ITW,1594405,0,1,2
578,TR_4B_ASW_ITW,1596905,0,1,4
579,TR_4B_ASW_ITW,1599405,0,1,3
580,TR_4B_ASW_ITW,1601905,0,1,-2
581,TR_4B_ASW_ITW,1604405,0,1,-17
582,TR_4B_ASW_ITW,1606905,0,1,-18
583,TR_4B_ASW_ITW,1610539,0,1,-13
584,TR_4B_ASW_ITW,1613039,0,1,-3
585,TR_4B_ASW_ITW,1615539,0,1,5
586,TR_4B_ASW_ITW,1618039,0,1,-1
587,TR_4B_ASW_ITW,1620539,0,1,-2
588,TR_4B_ASW_ITW,1621831,0,1,-5
589,TR_4B_ASW_ITW,1624331,0,1,0
590,TR_4B_ASW_ITW,1626831,0,1,0
591,TR_4B_ASW_ITW,1629331,0,1,0
592,TR_4B_ASW_ITW,1631831,0,1,-9
593,TR_4B_ASW_ITW,1634331,0,1,-12
594,TR_4B_ASW_ITW,1636831,0,1,-12
595,TR_4B_ASW_ITW,1639331,0,1,-8
596,TR_4B_ASW_ITW,1641831,0,1,-6
597,TR_4B_ASW_ITW,1644331,0,1,-6
598,TR_4B_ASW_ITW,1646831,0,1,-9
599,TR_4B_ASW_ITW,1649331,0,1,-11
600,TR_4B_ASW_ITW,1651831,0,1,-9
601,TR_4B_ASW_ITW,1654331,0,1,-6
602,TR_4B_ASW_ITW,1656831,0,1,-2
603,TR_4B_ASW_ITW,1659331,0,1,1
604,TR_4B_ASW_ITW,1661831,0,1,5
605,TR_4B_ASW_ITW,1664331,0,1,2
606,TR_4B_ASW_ITW,1666831,0,1,-7
607,TR_4B_ASW_ITW,1669331,0,1,-16
608,TR_4B_ASW_ITW,1671831,0,1,-20
609,TR_4B_ASW_ITW,1674331,0,1,-13
610,TR_4B_ASW_ITW,1676831,0,1,-1
611,TR_4B_ASW_ITW,1679331,0,1,16
612,TR_4B_ASW_ITW,1681831,0,1,38
613,TR_4B_ASW_ITW,1684331,0,1,62
614,TR_4B_ASW_ITW,1686831,0,1,85
615,TR_4B_ASW_ITW,1689331,0,1,95
616,TR_4B_ASW_ITW,1691831,0,1,101
617,TR_4B_ASW_ITW,1694331,0,1,102
618,TR_4B_ASW_ITW,1696831,0,1,103
619,TR_4B_ASW_ITW,1699331,0,1,102
620,TR_4B_ASW_ITW,1701831,0,1,102
621,TR_4B_ASW_ITW,1704331,0,1,100
622,TR_4B_ASW_ITW,1707017,0,1,99
623,TR_4B_ASW_ITW,1709517,0,1,92
624,TR_4B_ASW_ITW,1712529,0,1,81
625,TR_4B_ASW_ITW,1715029,0,1,64
626,TR_4B_ASW_ITW,1717529,0,1,41
627,TR_4B_ASW_ITW,1720029,0,1,21
628,TR_4B_ASW_ITW,1722529,0,1,7
629,TR_4B_ASW_ITW,1725029,0,1,2
630,TR_4B_ASW_ITW,1727529,0,1,-2
631,TR_4B_ASW_ITW,1730029,0,1,-2
632,TR_4B_ASW_ITW,1732529,0,1,-7
633,TR_4B_ASW_ITW,1735029,0,1,-11
634,TR_4B_ASW_ITW,1737529,0,1,-19
635,TR_4B_ASW_ITW,1740029,0,1,-19
636,TR_4B_ASW_ITW,1742529,0,1,-18
637,TR_4B_ASW_ITW,1745029,0,1,-12
638,TR_4B_ASW_ITW,1747529,0,1,-9
639,TR_4B_ASW_ITW,1750029,0,1,-6
640,TR_4B_ASW_ITW,1752529,0,1,-3
641,TR_4B_ASW_ITW,1755029,0,1,-6
642,TR_4B_ASW_ITW,1757529,0,1,-7
643,TR_4B_ASW_ITW,1760029,0,1,-9
644,TR_4B_ASW_ITW,1762529,0,1,-7
645,TR_4B_ASW_ITW,1765029,0,1,-16
646,TR_4B_ASW_ITW,1767529,0,1,-39
647,TR_4B_ASW_ITW,1770029,0,1,-76
648,TR_4B_ASW_ITW,1772529,0,1,-117
649,TR_4B_ASW_ITW,1775029,0,1,-152
650,TR_4B_ASW_ITW,1777529,0,1,-176
651,TR_4B_ASW_ITW,1780029,0,1,-190
652,TR_4B_ASW_ITW,1782529,0,1,-192
653,TR_4B_ASW_ITW,1785029,0,1,-191
654,TR_4B_ASW_ITW,1787529,0,1,-197
655,TR_4B_ASW_ITW,1790029,0,1,-199
656,TR_4B_ASW_ITW,1792529,0,1,-203
657,TR_4B_ASW_ITW,1795029,0,1,-199
658,TR_4B_ASW_ITW,1797529,0,1,-196
659,TR_4B_ASW_ITW,1800029,0,1,-193
660,TR_4B_ASW_ITW,1802529,0,1,-187
661,TR_4B_ASW_ITW,1805029,0,1,-179
662,TR_4B_ASW_ITW,1807529,0,1,-174
663,TR_4B_ASW_ITW,1810029,0,1,-171
664,TR_4B_ASW_ITW,1812529,0,1,-179
665,TR_4B_ASW_ITW,1815029,0,1,-196
666,TR_4B_ASW_ITW,1817529,0,1,-207
667,TR_4B_ASW_ITW,1820029,0,1,-199
668,TR_4B_ASW_ITW,1822529,0,1,-164
669,TR_4B_ASW_ITW,1825029,0,1,-112
670,TR_4B_ASW_ITW,1827529,0,1,-74
671,TR_4B_ASW_ITW,1830029,0,1,-50
672,TR_4B_ASW_ITW,1832529,0,1,-44
673,TR_4B_ASW_ITW,1835029,0,1,-21
674,TR_4B_ASW_ITW,1837529,0,1,39
675,TR_4B_ASW_ITW,1840029,0,1,126
676,TR_4B_ASW_ITW,1842529,0,1,199
677,TR_4B_ASW_ITW,1844822,0,1,248
678,TR_4B_ASW_ITW,1847322,0,1,253
679,TR_4B_ASW_ITW,1849822,0,1,247
680,TR_4B_ASW_ITW,1852322,0,1,245
681,TR_4B_ASW_ITW,1854822,0,1,223
682,TR_4B_ASW_ITW,1857322,0,1,167
683,TR_4B_ASW_ITW,1859822,0,1,91
684,TR_4B_ASW_ITW,1862322,0,1,23
685,TR_4B_ASW_ITW,1864822,0,1,-6
686,TR_4B_ASW_ITW,1867322,0,1,-7
687,TR_4B_ASW_ITW,1869295,0,1,-3
688,TR_4B_ASW_ITW,1871795,0,1,-3
689,TR_4B_ASW_ITW,1874295,0,1,-10
690,TR_4B_ASW_ITW,1876795,0,1,-19
691,TR_4B_ASW_ITW,1879295,0,1,-16
693,TR_I_1615_ITW,0,0,1,243
694,TR_I_1615_ITW,6788,16,1,-3
695,TR_I_1617_ITW,0,0,1,248
696,TR_I_1617_ITW,2790,-103,1,243
697,TR_I_1637_VLN,0,0,1,99
698,TR_I_1637_VLN,2765,974,1,68
699,TR_I_1635_VLN,0,0,1,86
700,TR_I_1635_VLN,2765,-877,1,81
701,TR_I_1651_VLN,0,0,1,-15
702,TR_I_1651_VLN,2670,-4,1,-5
703,TR_I_1653_VLN,0,0,1,-13
704,TR_I_1653_VLN,2669,-8,1,-6
705,TR_S_1697_HDS,1412129,0,1,-19
706,TR_S_1697_HDS,1428538,0,1,-6
707,TR_I_1687_HDS,0,0,1,-4
708,TR_I_1687_HDS,4359,1559,1,-21
709,TR_I_1695_HDS,0,0,1,-16
710,TR_I_1695_HDS,3980,-1178,1,-6
711,TR_I_1719_HDS,0,0,1,-12
712,TR_I_1719_HDS,2671,-111,1,-20
713,TR_I_1721_HDS,0,0,1,-10
714,TR_I_1721_HDS,2670,1236,1,-10
715,TR_I_1775_ZD,0,0,1,37
716,TR_I_1775_ZD,2669,1034,1,31
717,TR_I_1773_ZD,0,0,1,27
718,TR_I_1773_ZD,2668,-968,1,39
720,TR_S_1921_ZD,972804,0,1,-12
721,TR_S_1915_ZD,927267,0,1,-8
724,TR_S_EOT_1529_ITW,1860477,0,1,-5
726,TR_I_1523_ITW,0,0,1,0
727,TR_I_1511_ITW,0,0,1,0
728,TR_I_1513_ITW,0,0,1,0
729,TR_S_ITW1_ITW,1851648,0,1,0
730,TR_S_ITW2_ITW,1862392,0,1,0
731,TR_S_ITW3_ITW,1858746,0,1,0
732,TR_3C_ITW_ITW,1875525,0,1,0
733,TR_S_1505_EOT_ITW,1884283,0,1,0
734,TR_S_1531_EOT_ITW,1878449,0,1,0
735,TR_S_1509_EOT_ITW,1886988,0,1,0
736,TR_S_EOT_1521_ITW,1857442,0,1,0
737,TR_I_1501_ITW,0,0,1,0
1001,TR_S_EOT_3207_ND,611840,602,100000,0
1002,TR_S_EOT_3213_ND,608956,3410,100000,0
1003,TR_S_EOT_3211_ND,610523,1839,100000,0
1004,TR_S_EOT_3205_ND,624736,517,100000,0
1005,TR_I_3201_ND,0,-600,100000,0
1006,TR_I_3203_ND,0,-600,100000,0
1007,TR_7A_ND_ZD,619136,994,100000,0
1008,TR_7A_ND_ZD,645489,0,200000,125
1009,TR_7A_ND_ZD,653888,0,200000,0
1010,TR_7A_ND_ZD,677935,0,400000,-100
1011,TR_7A_ND_ZD,693499,0,267000,0
1012,TR_7A_ND_ZD,722213,0,400000,100
1013,TR_7A_ND_ZD,732930,0,400000,-300
1014,TR_7A_ND_ZD,761966,0,500000,0
1015,TR_7A_ND_ZD,855000,0,200000,-325
1016,TR_7A_ND_ZD,865890,0,200000,0
1018,TR_7A_ND_ZD,912000,0,200000,-165
1019,TR_7A_ND_ZD,916000,0,200000,0
1020,TR_7A_ND_ZD,938060,0,200000,-100
1021,TR_7A_ND_ZD,945660,0,200000,-250
1022,TR_7A_ND_ZD,955660,0,200000,-390
1023,TR_7A_ND_ZD,972878,0,200000,0
1024,TR_7A_ND_ZD,988033,0,200000,387
1025,TR_7A_ND_ZD,996805,0,200000,0
1026,TR_7A_ND_ZD,1014430,0,100000,-250
1027,TR_7A_ND_ZD,1025612,0,100000,-375
1028,TR_7A_ND_ZD,1051332,0,300000,-26
1029,TR_7A_ND_ZD,1071500,0,500000,20
1030,TR_7A_ND_ZD,1097432,0,200000,360
1031,TR_7A_ND_ZD,1107500,0,200000,0
1032,TR_7A_ND_ZD,1126050,0,200000,-360
1033,TR_7A_ND_ZD,1156883,0,300000,20
1034,TR_7A_ND_ZD,1208648,0,100000,378
1036,TR_7A_ND_ZD,1218810,0,100000,60
1037,TR_7A_ND_ZD,1224300,0,400000,0
1038,TR_7A_ND_ZD,1242000,0,200000,-360
1039,TR_7A_ND_ZD,1256867,0,200000,-32
1040,TR_7A_ND_ZD,1266564,0,500000,20
1041,TR_7A_ND_ZD,1281824,0,300000,360
1042,TR_7A_ND_ZD,1297102,0,200000,0
1043,TR_7A_ND_ZD,1317302,0,200000,-360
1044,TR_7A_ND_ZD,1332580,0,300000,-42
1045,TR_7A_ND_ZD,1342410,0,500000,20
1046,TR_7A_ND_ZD,1362950,0,300000,360
1047,TR_7A_ND_ZD,1418511,0,200000,250
1048,TR_7A_ND_ZD,1434510,0,200000,0
1049,TR_7A_ND_ZD,1455900,0,200000,290
1050,TR_7A_ND_ZD,1466245,0,200000,0
1051,TR_7A_ND_ZD,1486217,0,200000,290
1052,TR_7A_ND_ZD,1502737,0,300000,320
1053,TR_7A_ND_ZD,1523392,0,300000,0
1054,TR_8_ND_ZD,624287,1017,100000,0
1055,TR_8_ND_ZD,639011,0,200000,172
1056,TR_8_ND_ZD,647281,0,430000,125
1057,TR_8_ND_ZD,653888,0,200000,0
1058,TR_8_ND_ZD,677905,0,100000,-100
1060,TR_8_ND_ZD,693404,0,267000,0
1061,TR_8_ND_ZD,733228,0,400000,-300
1062,TR_8_ND_ZD,762264,0,500000,0
1063,TR_8_ND_ZD,855000,0,200000,-324
1064,TR_8_ND_ZD,865890,0,200000,0
1066,TR_8_ND_ZD,912000,0,200000,-165
1067,TR_8_ND_ZD,916000,0,200000,0
1068,TR_8_ND_ZD,938060,0,200000,-100
1069,TR_8_ND_ZD,945660,0,200000,-250
1070,TR_8_ND_ZD,955660,0,200000,-390
1071,TR_8_ND_ZD,972878,0,200000,0
1072,TR_8_ND_ZD,988033,0,200000,387
1073,TR_8_ND_ZD,996805,0,200000,0
1074,TR_8_ND_ZD,1014430,0,200000,-250
1075,TR_8_ND_ZD,1025612,0,200000,-375
1076,TR_8_ND_ZD,1071502,0,500000,20
1077,TR_8_ND_ZD,1097432,0,200000,360
1078,TR_8_ND_ZD,1107500,0,200000,0
1079,TR_8_ND_ZD,1126050,0,200000,-360
1080,TR_8_ND_ZD,1156883,0,300000,20
1081,TR_8_ND_ZD,1208779,0,100000,378
1083,TR_8_ND_ZD,1218810,0,100000,60
1084,TR_8_ND_ZD,1224300,0,400000,0
1085,TR_8_ND_ZD,1242198,0,1000000,20
1086,TR_8_ND_ZD,1261068,0,200000,366
1087,TR_8_ND_ZD,1281824,0,200000,20
1088,TR_8_ND_ZD,1294636,0,1000000,0
1089,TR_8_ND_ZD,1324303,0,500000,-57
1090,TR_8_ND_ZD,1346637,0,600000,-20
1091,TR_8_ND_ZD,1364233,0,500000,20
1092,TR_8_ND_ZD,1399887,0,200000,360
1093,TR_8_ND_ZD,1418511,0,200000,250
1094,TR_8_ND_ZD,1434510,0,200000,0
1095,TR_8_ND_ZD,1454588,0,200000,285
1096,TR_8_ND_ZD,1465108,0,200000,0
1097,TR_8_ND_ZD,1485480,0,200000,285
1098,TR_8_ND_ZD,1501710,0,300000,320
1099,TR_8_ND_ZD,1522870,0,297600,0
1102,TR_I_3223_ND,0,0,100000,-100
1103,TR_I_3223_ND,10200,-74,100000,0
1104,TR_I_3225_ND,0,0,100000,0
1105,TR_I_3255_CSN,0,0,100000,0
1106,TR_I_3257_CSN,0,0,100000,0
1107,TR_S_EOT_3277_CSN,918512,417,100000,0
1108,TR_S_EOT_3277_CSN,938060,0,100000,-100
1109,TR_I_3273_CSN,0,0,100000,0
1110,TR_I_3273_CSN,3237,134,100000,-100
1111,TR_I_3309_CSN,0,0,100000,-250
1112,TR_I_3313_CSN,0,0,100000,-250
1113,TR_I_3421_VZG,0,0,100000,200
1114,TR_I_3421_VZG,4150,1188,100000,60
1115,TR_I_3423_VZG,0,0,100000,200
1116,TR_I_3423_VZG,4150,-1112,100000,60
1117,TR_I_3501_ZD,0,0,100000,250
1118,TR_I_3503_ZD,0,0,100000,250
1119,TR_I_3521_ZD,0,0,100000,0
1120,TR_I_3523_ZD,0,0,100000,0
1121,TR_7A_ND_ZD,1454200,9,200000,0
1122,TR_8_ND_ZD,1453160,-285,200000,0
1123,TR_8_ND_ZD,722213,0,400000,100
1124,TR_8_ND_ZD,1051332,0,300000,-26
2003,TR_2A_CS_GN,11366,-70,1,0
2004,TR_2A_CS_GN,12898,0,1,0
2005,TR_2A_CS_GN,15398,0,1,0
2006,TR_2A_CS_GN,17898,0,1,0
2007,TR_2A_CS_GN,20398,0,1,1
2008,TR_2A_CS_GN,24929,0,1,3
2009,TR_2A_CS_GN,27429,0,1,5
2010,TR_2A_CS_GN,29929,0,1,4
2011,TR_2A_CS_GN,32429,0,1,4
2012,TR_2A_CS_GN,34447,0,1,4
2013,TR_2A_CS_GN,36947,0,1,9
2014,TR_2A_CS_GN,83516,0,1,14
2015,TR_2A_CS_GN,86016,0,1,18
2016,TR_2A_CS_GN,88516,0,1,20
2017,TR_2A_CS_GN,91016,0,1,20
2018,TR_2A_CS_GN,93516,0,1,20
2019,TR_2A_CS_GN,96016,0,1,20
2020,TR_2A_CS_GN,98516,0,1,20
2021,TR_2A_CS_GN,101016,0,1,20
2022,TR_2A_CS_GN,103516,0,1,20
2023,TR_2A_CS_GN,106016,0,1,20
2024,TR_2A_CS_GN,108516,0,1,20
2025,TR_2A_CS_GN,111016,0,1,20
2026,TR_2A_CS_GN,113516,0,1,20
2027,TR_2A_CS_GN,116016,0,1,20
2028,TR_2A_CS_GN,118516,0,1,14
2029,TR_2A_CS_GN,121016,0,1,8
2030,TR_2A_CS_GN,123516,0,1,1
2031,TR_2A_CS_GN,126016,0,1,0
2032,TR_2A_CS_GN,128516,0,1,0
2033,TR_2A_CS_GN,131016,0,1,0
2034,TR_2A_CS_GN,133516,0,1,0
2035,TR_2A_CS_GN,136016,0,1,0
2036,TR_2A_CS_GN,138516,0,1,0
2037,TR_2A_CS_GN,141016,0,1,0
2038,TR_2A_CS_GN,143516,0,1,-2
2039,TR_2A_CS_GN,146016,0,1,-14
2040,TR_2A_CS_GN,148516,0,1,-26
2041,TR_2A_CS_GN,151016,0,1,-38
2042,TR_2A_CS_GN,153516,0,1,-39
2043,TR_2A_CS_GN,156016,0,1,-35
2044,TR_2A_CS_GN,158516,0,1,-29
2045,TR_2A_CS_GN,161016,0,1,-23
2046,TR_2A_CS_GN,163516,0,1,-17
2047,TR_2A_CS_GN,166016,0,1,-10
2048,TR_2A_CS_GN,168516,0,1,-4
2049,TR_2A_CS_GN,171016,0,1,0
2050,TR_2A_CS_GN,173516,0,1,0
2051,TR_2A_CS_GN,176016,0,1,0
2052,TR_2A_CS_GN,178516,0,1,0
2053,TR_2A_CS_GN,181016,0,1,0
2054,TR_2A_CS_GN,183516,0,1,0
2055,TR_2A_CS_GN,186016,0,1,0
2056,TR_2A_CS_GN,188516,0,1,0
2057,TR_2A_CS_GN,191016,0,1,0
2058,TR_2A_CS_GN,193516,0,1,0
2059,TR_2A_CS_GN,196016,0,1,0
2060,TR_2A_CS_GN,198516,0,1,0
2061,TR_2A_CS_GN,201016,0,1,-20
2062,TR_2A_CS_GN,203516,0,1,-20
2063,TR_2A_CS_GN,206016,0,1,-18
2064,TR_2A_CS_GN,208516,0,1,-12
2065,TR_2A_CS_GN,211016,0,1,-60
2066,TR_2A_CS_GN,213516,0,1,0
2067,TR_2A_CS_GN,216016,0,1,0
2068,TR_2A_CS_GN,218516,0,1,0
2069,TR_2A_CS_GN,221016,0,1,0
2070,TR_2A_CS_GN,223516,0,1,0
2071,TR_2A_CS_GN,226016,0,1,6
2072,TR_2A_CS_GN,228516,0,1,12
2073,TR_2A_CS_GN,231016,0,1,18
2074,TR_2A_CS_GN,233516,0,1,20
2075,TR_2A_CS_GN,236016,0,1,20
2076,TR_2A_CS_GN,238516,0,1,20
2077,TR_2A_CS_GN,241016,0,1,-20
2078,TR_2A_CS_GN,243516,0,1,-20
2079,TR_2A_CS_GN,246016,0,1,-20
2080,TR_2A_CS_GN,248516,0,1,-18
2081,TR_2A_CS_GN,251016,0,1,-12
2100,TR_2A_CS_GN,254015,0,1,20
2101,TR_2A_CS_GN,256515,0,1,20
2102,TR_2A_CS_GN,259015,0,1,20
2103,TR_2A_CS_GN,261515,0,1,20
2104,TR_2A_CS_GN,264015,0,1,20
2105,TR_2A_CS_GN,266515,0,1,20
2106,TR_2A_CS_GN,269015,0,1,20
2107,TR_2A_CS_GN,271515,0,1,20
2108,TR_2A_CS_GN,274015,0,1,14
2109,TR_2A_CS_GN,276515,0,1,6
2110,TR_2A_CS_GN,279015,0,1,-3
2111,TR_2A_CS_GN,281515,0,1,-8
2112,TR_2A_CS_GN,284015,0,1,-8
2113,TR_2A_CS_GN,286515,0,1,-8
2114,TR_2A_CS_GN,289015,0,1,-6
2115,TR_2A_CS_GN,291515,0,1,-4
2116,TR_2A_CS_GN,294015,0,1,-1
2117,TR_2A_CS_GN,296515,0,1,0
2118,TR_2A_CS_GN,299015,0,1,0
2119,TR_2A_CS_GN,301515,0,1,0
2120,TR_2A_CS_GN,304015,0,1,0
2121,TR_2A_CS_GN,306515,0,1,0
2122,TR_2A_CS_GN,309015,0,1,0
2123,TR_2A_CS_GN,311515,0,1,0
2124,TR_2A_CS_GN,314015,0,1,10
2125,TR_2A_CS_GN,316515,0,1,36
2126,TR_2A_CS_GN,319115,0,1,78
2127,TR_2A_CS_GN,321515,0,1,128
2128,TR_2A_CS_GN,324115,0,1,179
2129,TR_2A_CS_GN,326515,0,1,229
2130,TR_2A_CS_GN,329015,0,1,273
2131,TR_2A_CS_GN,331615,0,1,302
2132,TR_2A_CS_GN,334115,0,1,314
2133,TR_2A_CS_GN,336515,0,1,315
2134,TR_2A_CS_GN,339015,0,1,315
2135,TR_2A_CS_GN,341615,0,1,315
2136,TR_2A_CS_GN,344115,0,1,315
2137,TR_2A_CS_GN,346515,0,1,315
2138,TR_2A_CS_GN,349015,0,1,315
2139,TR_2A_CS_GN,351515,0,1,315
2140,TR_2A_CS_GN,354115,0,1,315
2141,TR_2A_CS_GN,356515,0,1,303
2142,TR_2A_CS_GN,359015,0,1,292
2143,TR_2A_CS_GN,361515,0,1,258
2144,TR_2A_CS_GN,364115,0,1,209
2145,TR_2A_CS_GN,366515,0,1,136
2146,TR_2A_CS_GN,369015,0,1,57
2147,TR_2A_CS_GN,371515,0,1,3
2148,TR_2A_CS_GN,374015,0,1,-23
2149,TR_2A_CS_GN,376515,0,1,-32
2150,TR_2A_CS_GN,380870,0,1,-32
2151,TR_2A_CS_GN,383370,0,1,-33
2152,TR_2A_CS_GN,385870,0,1,-24
2153,TR_2A_CS_GN,387342,0,1,-4
2154,TR_2A_CS_GN,389842,0,1,6
2155,TR_2A_CS_GN,392342,0,1,13
2156,TR_2A_CS_GN,394842,0,1,7
2157,TR_2A_CS_GN,397342,0,1,0
2158,TR_2A_CS_GN,399842,0,1,-4
2159,TR_2A_CS_GN,402342,0,1,-4
2160,TR_2A_CS_GN,404942,0,1,-4
2161,TR_2A_CS_GN,407342,0,1,-2
2162,TR_2A_CS_GN,409842,0,1,-1
2163,TR_2A_CS_GN,412342,0,1,5
2164,TR_2A_CS_GN,414942,0,1,5
2165,TR_2A_CS_GN,417342,0,1,3
2166,TR_2A_CS_GN,419842,0,1,-7
2167,TR_2A_CS_GN,422342,0,1,-9
2168,TR_2A_CS_GN,424842,0,1,-7
2169,TR_2A_CS_GN,427442,0,1,5
2170,TR_2A_CS_GN,429842,0,1,16
2171,TR_2A_CS_GN,432342,0,1,19
2172,TR_2A_CS_GN,434942,0,1,13
2173,TR_2A_CS_GN,437342,0,1,-1
2174,TR_2A_CS_GN,439588,0,1,-15
2175,TR_2A_CS_GN,442088,0,1,-20
2176,TR_2A_CS_GN,447900,0,1,-22
2177,TR_2A_CS_GN,450400,0,1,-19
2178,TR_2A_CS_GN,452900,0,1,-14
2179,TR_2A_CS_GN,455400,0,1,-4
2180,TR_2A_CS_GN,457900,0,1,7
2181,TR_2A_CS_GN,460400,0,1,12
2182,TR_2A_CS_GN,462900,0,1,13
2183,TR_2A_CS_GN,465400,0,1,13
2184,TR_2A_CS_GN,467900,0,1,10
2185,TR_2A_CS_GN,470400,0,1,11
2186,TR_2A_CS_GN,472900,0,1,14
2187,TR_2A_CS_GN,475400,0,1,16
2188,TR_2A_CS_GN,477900,0,1,15
2189,TR_2A_CS_GN,480400,0,1,7
2190,TR_2A_CS_GN,481600,0,1,3
2191,TR_2A_CS_GN,484100,0,1,7
2192,TR_2A_CS_GN,486600,0,1,7
2193,TR_2A_CS_GN,489100,0,1,10
2194,TR_2A_CS_GN,491600,0,1,7
2195,TR_2A_CS_GN,494100,0,1,6
2196,TR_2A_CS_GN,496600,0,1,5
2197,TR_2A_CS_GN,499100,0,1,4
2198,TR_2A_CS_GN,501600,0,1,5
2199,TR_2A_CS_GN,504100,0,1,8
2200,TR_2A_CS_GN,506600,0,1,11
2201,TR_2A_CS_GN,509100,0,1,14
2202,TR_2A_CS_GN,511600,0,1,16
2203,TR_2A_CS_GN,514100,0,1,21
2204,TR_2A_CS_GN,516600,0,1,30
2205,TR_2A_CS_GN,519100,0,1,42
2206,TR_2A_CS_GN,521600,0,1,51
2207,TR_2A_CS_GN,524100,0,1,56
2208,TR_2A_CS_GN,526600,0,1,59
2209,TR_2A_CS_GN,529100,0,1,60
2210,TR_2A_CS_GN,531600,0,1,61
2211,TR_2A_CS_GN,534100,0,1,59
2212,TR_2A_CS_GN,536600,0,1,57
2213,TR_2A_CS_GN,539100,0,1,50
2214,TR_2A_CS_GN,541600,0,1,38
2215,TR_2A_CS_GN,544100,0,1,24
2216,TR_2A_CS_GN,546600,0,1,14
2217,TR_2A_CS_GN,549100,0,1,9
2218,TR_2A_CS_GN,552300,0,1,6
2219,TR_2A_CS_GN,554800,0,1,1
2220,TR_2A_CS_GN,557300,0,1,2
2221,TR_2A_CS_GN,559800,0,1,3
2222,TR_2A_CS_GN,562300,0,1,5
2223,TR_2A_CS_GN,564800,0,1,8
2224,TR_2A_CS_GN,567300,0,1,5
2225,TR_2A_CS_GN,569800,0,1,3
2226,TR_2A_CS_GN,572300,0,1,-1
2227,TR_2A_CS_GN,574800,0,1,-1
2228,TR_2A_CS_GN,577300,0,1,-5
2229,TR_2A_CS_GN,579800,0,1,-7
2230,TR_2A_CS_GN,582300,0,1,-9
2231,TR_2A_CS_GN,584800,0,1,-7
2232,TR_2A_CS_GN,587300,0,1,-4
2233,TR_2A_CS_GN,589800,0,1,-5
2234,TR_2A_CS_GN,592300,0,1,-1
2235,TR_2A_CS_GN,589000,0,1,1
2236,TR_2A_CS_GN,591400,0,1,8
2237,TR_2A_CS_GN,594000,0,1,10
2238,TR_2A_CS_GN,596400,0,1,9
2239,TR_2A_CS_GN,599000,0,1,10
